2014-11-16 20:17:22,2014-12-05,2015-01-19,892,64800.0,26203.0
2014-11-16 20:17:35,2014-12-05,2015-01-20,892,66240.0,26202.0
2014-11-16 20:17:48,2014-12-05,2015-01-21,892,67680.0,26202.0
2014-11-16 20:18:00,2014-12-05,2015-01-22,892,69120.0,26202.0
2014-11-16 20:18:13,2014-12-05,2015-01-23,984,70560.0,26202.0
2014-11-16 20:18:26,2014-12-05,2015-01-24,929,72000.0,26202.0
2014-11-16 20:18:40,2014-12-05,2015-01-25,892,73440.0,26201.0
2014-11-16 20:18:55,2014-12-05,2015-01-26,892,74880.0,26201.0
2014-11-16 20:19:10,2014-12-05,2015-01-27,892,76320.0,26201.0
2014-11-16 20:19:23,2014-12-05,2015-01-28,984,77760.0,26201.0
2014-11-16 20:19:37,2014-12-05,2015-01-29,929,79200.0,26200.0
2014-11-16 20:19:49,2014-12-05,2015-01-30,991,80640.0,26200.0
2014-11-16 20:20:02,2014-12-05,2015-01-31,892,82080.0,26200.0
2014-11-16 20:20:14,2014-12-06,2015-01-01,1090,37440.0,27640.0
2014-11-16 20:20:28,2014-12-06,2015-01-02,1380,38880.0,27640.0
2014-11-16 20:20:42,2014-12-06,2015-01-03,1306,40320.0,27639.0
2014-11-16 20:20:55,2014-12-06,2015-01-04,1320,41760.0,27639.0
2014-11-16 20:21:08,2014-12-06,2015-01-05,1195,43200.0,27639.0
2014-11-16 20:21:21,2014-12-06,2015-01-06,k,44640.0,27639.0
2014-11-16 20:21:35,2014-12-06,2015-01-07,1111,46080.0,27638.0
2014-11-16 20:21:48,2014-12-06,2015-01-08,1147,47520.0,27638.0
2014-11-16 20:22:01,2014-12-06,2015-01-09,1111,48960.0,27638.0
2014-11-16 20:22:16,2014-12-06,2015-01-10,1245,50400.0,27638.0
2014-11-16 20:22:30,2014-12-06,2015-01-11,1053,51840.0,27638.0
2014-11-16 20:22:42,2014-12-06,2015-01-12,1078,53280.0,27637.0
2014-11-16 20:22:56,2014-12-06,2015-01-13,986,54720.0,27637.0
2014-11-16 20:23:12,2014-12-06,2015-01-14,986,56160.0,27637.0
2014-11-16 20:23:25,2014-12-06,2015-01-15,1032,57600.0,27637.0
2014-11-16 20:23:38,2014-12-06,2015-01-16,1032,59040.0,27636.0
2014-11-16 20:23:51,2014-12-06,2015-01-17,1060,60480.0,27636.0
2014-11-16 20:24:05,2014-12-06,2015-01-18,776,61920.0,27636.0
2014-11-16 20:24:17,2014-12-06,2015-01-19,986,63360.0,27636.0
2014-11-16 20:24:30,2014-12-06,2015-01-20,776,64800.0,27636.0
2014-11-16 20:24:45,2014-12-06,2015-01-21,776,66240.0,27635.0
2014-11-16 20:24:57,2014-12-06,2015-01-22,986,67680.0,27635.0
2014-11-16 20:25:11,2014-12-06,2015-01-23,776,69120.0,27635.0
2014-11-16 20:25:25,2014-12-06,2015-01-24,1060,70560.0,27635.0
2014-11-16 20:25:37,2014-12-06,2015-01-25,776,72000.0,27634.0
2014-11-16 20:25:50,2014-12-06,2015-01-26,820,73440.0,27634.0
2014-11-16 20:26:04,2014-12-06,2015-01-27,776,74880.0,27634.0
2014-11-16 20:26:18,2014-12-06,2015-01-28,776,76320.0,27634.0
2014-11-16 20:26:32,2014-12-06,2015-01-29,847,77760.0,27633.0
2014-11-16 20:26:45,2014-12-06,2015-01-30,776,79200.0,27633.0
2014-11-16 20:26:57,2014-12-06,2015-01-31,1060,80640.0,27633.0
2014-11-16 20:27:11,2014-12-07,2015-01-01,1068,36000.0,29073.0
2014-11-16 20:27:26,2014-12-07,2015-01-02,1416,37440.0,29073.0
2014-11-16 20:27:38,2014-12-07,2015-01-03,1276,38880.0,29072.0
2014-11-16 20:27:51,2014-12-07,2015-01-04,1320,40320.0,29072.0
2014-11-16 20:28:04,2014-12-07,2015-01-05,1195,41760.0,29072.0
2014-11-16 20:28:16,2014-12-07,2015-01-06,1133,43200.0,29072.0
2014-11-16 20:28:29,2014-12-07,2015-01-07,1165,44640.0,29072.0
2014-11-16 20:28:43,2014-12-07,2015-01-08,1021,46080.0,29071.0
2014-11-16 20:28:58,2014-12-07,2015-01-09,1146,47520.0,29071.0
2014-11-16 20:29:12,2014-12-07,2015-01-10,1061,48960.0,29071.0
2014-11-16 20:29:25,2014-12-07,2015-01-11,1135,50400.0,29071.0
2014-11-16 20:29:39,2014-12-07,2015-01-12,892,51840.0,29070.0
2014-11-16 20:29:51,2014-12-07,2015-01-13,892,53280.0,29070.0
2014-11-16 20:30:05,2014-12-07,2015-01-14,892,54720.0,29070.0
2014-11-16 20:30:18,2014-12-07,2015-01-15,976,56160.0,29070.0
